age,monthly_avg_access_days,weekly_avg_access_days,weight_records,sleep_records,food_records,menstruation_records
45,16,5,44,61,243,6
55,20,6,54,83,174,0
43,18,5,70,77,130,8
19,19,5,10,67,6,4
49,18,6,5,74,0,1
43,22,5,53,68,21,4
21,23,6,42,67,78,3
32,23,6,66,66,19,1
30,23,6,59,69,248,2
27,21,5,39,83,21,1
43,20,6,89,62,103,3
29,18,5,44,60,212,2
32,12,4,5,57,6,2
37,9,3,2,56,1,2
34,18,6,3,55,2,3
31,17,5,16,54,1,2
35,15,5,31,53,25,2
28,16,6,21,49,22,2
32,15,5,20,46,0,0
35,15,5,46,46,109,2
47,15,5,42,44,117,3
30,16,5,6,37,111,0
35,16,5,7,35,66,2
43,17,5,44,34,72,3
53,17,5,39,33,9,1
34,16,5,10,26,25,2
34,6,2,1,3,0,1
49,15,6,29,29,56,0
23,10,4,16,28,11,3
36,11,4,3,47,0,0
33,11,4,5,25,8,1
49,11,5,1,24,0,1
33,9,4,18,18,42,1
21,9,4,6,17,2,1
22,9,4,18,17,43,2
39,8,4,1,17,0,1
22,11,3,1,0,31,1
34,9,3,10,9,18,1
22,11,3,6,11,6,1
23,11,3,12,10,29,5
35,11,3,6,10,15,1
47,6,6,6,6,12,0
37,9,4,11,8,27,1
25,3,3,3,6,0,1
34,6,3,7,5,14,2
46,27,6,7,151,304,6
42,25,6,121,152,307,7
22,21,5,133,145,269,2
50,24,6,110,143,0,0
30,24,6,97,121,254,6
31,18,5,5,119,2,0
40,23,6,113,114,376,5
26,15,4,23,106,31,1
48,25,6,2,99,0,1
42,26,6,107,84,328,5
48,25,6,101,101,56,8
43,24,6,157,205,126,10
29,25,6,89,100,185,3
24,22,5,56,86,127,4
36,21,6,27,68,90,3
37,21,6,14,88,17,3
29,20,5,53,162,255,4
22,15,4,41,71,31,1
28,20,6,68,80,204,2
39,16,5,78,28,2,4
46,22,6,65,54,5,4
39,20,6,55,65,149,3
36,19,5,49,63,85,2
44,21,6,64,63,242,3
46,19,6,54,58,4,3
20,18,6,97,54,6,3
48,18,6,78,52,155,3
49,17,5,53,73,137,0
27,16,6,38,47,108,3
26,2,1,3,51,0,3
45,16,6,49,48,28,3
29,16,6,46,48,145,0
28,16,6,41,47,42,3
42,14,5,19,48,56,2
45,15,5,47,46,156,2
35,20,5,15,39,3,1
35,20,5,59,39,145,2
50,13,3,18,38,0,0
32,15,4,3,62,20,2
43,19,6,26,37,1,3
27,17,5,33,34,78,2
23,15,5,25,34,53,2
41,16,5,26,30,95,2
32,15,5,26,31,0,3
50,16,5,25,15,84,2
30,15,6,15,27,50,2
26,5,2,8,30,9,1
50,15,6,34,30,51,0
24,15,6,2,30,36,2
28,23,5,79,102,200,5
29,6,2,14,30,29,1
41,22,6,89,87,0,4
54,16,5,62,62,224,0
29,13,4,55,63,52,2
17,16,5,16,73,10,2
56,11,3,15,79,0,0
32,19,6,75,75,75,0
61,16,5,58,0,40,0
31,23,6,26,72,146,9
35,24,6,74,1,16,3
39,20,5,48,101,75,3
30,18,5,81,67,2,1
24,8,4,25,23,53,2
29,21,6,62,65,90,2
46,22,6,2,66,31,4
55,15,5,1,0,0,0
31,19,5,12,63,6,1
38,19,5,56,58,116,1
55,18,6,44,53,0,0
38,14,4,42,45,41,3
41,16,6,39,41,96,2
34,16,6,1,0,0,1
31,16,6,48,47,0,2
35,11,4,31,46,30,2
46,20,5,15,44,70,9
22,19,5,2,37,3,1
37,18,5,11,38,117,1
27,16,5,39,35,81,3
46,18,6,38,36,101,0
27,12,4,1,33,0,1
46,17,5,44,34,86,2
49,15,5,20,0,31,0
52,16,5,32,32,103,0
36,11,3,12,30,14,2
59,13,4,4,31,37,0
28,15,6,30,30,84,2
35,15,6,28,29,51,1
53,14,5,37,29,0,0
38,14,5,27,29,10,2
40,15,6,45,29,45,2
51,15,6,25,29,96,0
34,14,5,29,28,29,1
21,14,5,27,28,29,2
25,13,5,12,31,0,2
47,10,4,1,27,2,1
39,13,5,25,26,77,2
18,12,6,17,24,67,2
25,7,3,7,24,19,1
39,19,5,39,38,0,2
33,17,5,33,34,30,0
22,17,5,53,34,74,2
22,16,5,26,32,94,2
26,15,5,20,32,46,2
29,16,5,60,28,98,2
43,16,5,10,32,16,0
45,14,4,13,31,0,1
25,15,5,17,31,21,3
27,16,5,31,31,118,2
31,8,3,1,24,1,0
38,10,4,9,27,4,1
26,12,5,24,24,22,1
48,10,5,33,17,48,1
46,6,3,1,19,0,0
36,10,5,1,20,0,0
43,10,5,14,19,39,2
24,8,4,16,19,31,2
32,10,5,14,19,63,1
45,5,2,1,17,1,1
32,8,5,14,16,36,2
54,8,5,2,16,0,0
19,8,5,25,15,52,1
37,5,3,8,14,11,3
19,6,4,14,11,8,1
22,6,4,12,13,13,1
23,10,5,8,9,21,1
24,6,3,8,142,8,1
27,10,4,21,32,5,1
42,10,3,131,396,1,0
38,21,5,390,527,255,19
47,21,5,120,427,58,5
44,7,2,37,91,50,5
40,20,5,181,142,36,0
35,13,3,23,222,2,1
50,24,6,360,488,0,0
47,12,3,68,473,29,4
49,27,6,48,508,55,12
42,5,2,20,31,56,7
45,24,6,128,0,1,4
41,25,6,341,813,1235,15
29,3,1,2,312,4,4
32,27,6,238,425,660,10
19,11,3,44,135,123,9
60,19,4,5,220,1,0
24,7,3,110,284,12,3
34,7,3,2,322,1,1
36,28,6,223,401,18,14
30,28,6,393,396,39,20
43,26,6,68,388,23,6
24,22,5,149,327,14,14
54,26,6,180,366,398,0
41,25,6,12,363,25,3
31,11,4,38,50,36,1
27,23,5,289,331,133,0
56,10,3,25,276,0,1
22,28,6,290,335,1193,12
40,19,4,54,269,28,12
53,9,2,34,297,1,3
51,27,6,18,323,22,0
42,15,3,17,180,5,0
33,5,2,9,42,8,1
53,22,5,2,114,7,0
47,24,6,268,322,515,17
48,19,4,177,209,50,1
38,15,3,9,96,2,1
50,15,3,28,142,2,0
48,26,6,164,305,128,14
34,24,6,72,301,161,1
39,22,5,6,272,6,0
54,22,5,10,285,0,1
51,25,6,279,268,5,1
52,26,6,428,235,700,0
53,25,6,205,222,644,0
43,25,6,168,206,567,0
30,14,3,57,189,57,2
35,24,6,171,171,269,5
66,6,2,1,24,0,0
31,9,3,5,21,10,1
28,12,6,25,23,76,1
36,11,5,18,24,65,1
17,8,4,1,23,0,1
23,11,5,10,22,72,2
23,11,5,21,21,12,3
38,9,4,21,19,42,2
56,8,5,16,18,16,0
30,8,4,15,17,29,1
44,7,5,5,16,4,0
31,8,5,11,15,29,1
18,11,3,8,13,15,2
59,4,1,1,12,0,0
35,11,3,2,12,21,1
34,11,3,11,10,2,2
17,9,4,11,8,9,2
47,8,4,9,8,13,1
35,8,4,7,7,15,1
38,5,2,5,5,14,8
31,6,3,9,5,8,1
49,6,3,2,5,12,1
34,15,6,32,16,84,2
34,14,5,2,28,4,0
47,10,4,5,20,58,2
48,11,4,29,25,60,2
27,13,5,28,25,43,2
32,11,4,3,23,4,3
29,12,5,35,25,1,2
34,10,5,16,23,0,0
29,12,6,23,23,44,0
15,9,4,5,22,16,1
18,9,4,16,17,34,2
25,8,5,1,13,0,1
34,7,5,14,14,36,1
30,5,3,7,14,4,1
50,12,4,10,12,0,3
44,6,3,2,0,1,1
23,9,4,10,8,0,1
26,22,5,424,587,199,26
42,16,4,75,556,2,1
58,8,2,1,2,0,0
32,16,4,261,0,0,1
56,29,6,612,632,698,1
27,11,3,134,14,13,2
47,23,5,256,461,73,23
44,6,2,9,500,50,5
47,24,5,479,431,65,18
43,11,4,149,121,55,10
33,28,6,96,404,40,21
43,15,4,155,548,52,5
57,21,5,534,559,0,0
27,28,6,125,561,408,19
50,17,4,212,1,38,1
27,15,4,77,75,48,6
29,14,3,198,374,481,16
28,13,3,43,407,132,10
35,22,6,320,404,509,11
59,27,6,475,3,0,0
43,16,4,3,17,10,0
27,27,6,97,455,4,12
30,7,3,17,425,37,5
57,22,5,327,450,1183,0
29,13,3,116,402,109,1
33,8,3,16,70,14,0
49,18,4,102,404,2,15
31,24,5,1,314,14,3
44,16,4,38,464,49,20
32,27,6,112,376,846,14
42,27,6,181,370,58,15
52,25,6,347,343,251,1
45,20,5,49,347,58,14
54,28,6,550,334,1157,0
59,26,6,283,291,563,0
35,12,3,18,322,4,3
31,21,5,150,269,392,1
42,22,5,222,300,220,9
25,25,6,306,461,340,10
52,26,6,317,293,781,0
41,16,4,119,160,177,13
31,25,6,80,270,33,3
28,12,3,55,206,40,1
65,22,6,134,166,0,0
24,18,5,94,143,72,5
45,23,5,123,155,110,6
31,18,4,67,151,69,2
58,25,6,193,151,561,0
51,17,4,48,125,2,0
34,7,2,4,37,16,3
33,24,6,58,146,259,0
37,16,4,12,33,11,1
19,20,5,22,118,196,6
28,19,5,105,138,211,1
64,27,6,204,134,405,1
23,26,6,90,110,311,5
31,24,6,116,121,84,2
28,24,6,121,124,124,2
57,24,6,124,123,345,0
32,7,2,7,55,7,4
35,24,6,122,120,209,1
31,10,3,20,82,3,6
32,12,5,56,63,56,1
25,21,6,181,111,1,5
32,17,5,21,20,18,4
24,15,4,20,98,91,3
53,19,5,55,91,118,4
63,22,6,70,92,239,0
50,23,6,112,91,192,1
27,22,6,74,90,0,0
59,18,5,46,36,0,0
30,22,6,91,89,0,4
40,11,3,17,74,1,5
49,18,5,60,80,143,4
35,18,6,1,78,4,0
47,19,6,79,77,255,4
22,16,5,10,76,3,2
30,12,4,6,47,0,0
24,24,6,69,73,23,3
33,24,6,66,73,0,0
29,24,6,72,73,71,0
44,17,4,42,44,37,2
35,21,5,17,67,5,3
63,21,6,62,61,202,0
59,20,6,58,60,202,0
28,21,6,58,62,238,4
37,20,6,54,61,164,3
19,16,6,86,51,150,2
28,13,5,27,50,1,2
42,16,6,47,49,162,0
53,15,5,51,45,163,0
29,22,6,2,41,12,2
42,21,6,32,44,59,8
29,20,5,28,41,50,2
29,19,5,42,38,67,2
30,17,5,34,37,34,2
22,15,5,9,31,56,2
18,10,4,15,16,37,2
30,17,5,36,34,125,5
32,17,5,18,34,24,1
34,17,5,1,33,0,0
57,17,5,57,34,130,0
36,16,5,32,31,31,0
44,16,5,31,31,86,2
48,14,5,11,30,82,1
50,15,6,41,30,34,2
70,15,6,21,30,5,0
36,13,5,19,31,87,2
57,15,6,37,29,107,0
49,13,5,27,25,86,2
31,13,5,13,29,5,1
35,14,5,1,29,5,8
38,13,5,2,27,1,1
48,14,5,31,28,88,2
32,13,5,25,27,77,2
45,9,3,15,26,0,0
48,9,3,9,26,2,2
20,11,5,15,23,0,2
33,9,4,24,16,33,8
38,10,5,20,19,53,0
12,9,4,18,17,32,1
43,9,4,2,17,60,0
28,8,4,9,17,42,1
49,6,4,12,12,32,2
38,9,3,1,10,12,2
36,11,3,4,10,5,2
31,7,3,3,6,6,1
35,17,5,134,174,262,5
54,21,6,181,106,219,1
43,13,3,38,73,50,1
54,25,6,6,99,13,0
36,21,5,84,89,225,14
34,22,6,90,90,0,4
33,22,6,72,89,0,3
40,18,5,6,70,112,4
30,21,6,49,64,37,2
47,21,6,82,83,0,4
27,19,6,8,82,1,2
29,17,5,47,76,1,0
19,25,6,87,74,218,0
54,24,6,127,72,212,2
49,15,5,12,38,1,0
39,14,4,2,1,1,0
26,21,6,52,62,106,2
26,18,6,61,57,171,2
31,16,6,31,49,64,8
39,16,6,63,47,0,2
29,14,5,17,47,10,1
28,14,5,9,40,3,1
28,22,6,54,44,146,2
25,19,5,14,37,41,2
32,11,3,1,41,0,0
27,20,5,52,41,5,1
40,8,4,10,21,43,1
31,11,3,12,33,16,2
27,16,5,12,32,23,3
38,7,2,3,31,30,1
30,15,6,14,30,61,2
45,14,5,20,19,61,1
62,14,5,3,28,0,0
47,13,5,26,34,47,1
36,14,5,30,26,30,2
27,10,4,2,26,1,4
55,8,4,2,23,0,1
40,12,5,23,24,88,2
45,12,4,32,31,40,1
47,8,4,4,22,27,1
29,10,5,23,20,66,2
44,10,5,18,19,12,1
25,7,5,14,16,3,0
52,7,5,7,13,6,1
38,14,4,11,0,0,0
50,14,4,30,13,45,0
24,13,4,13,12,33,1
33,5,2,4,11,4,1
37,10,5,10,9,13,0
25,8,4,6,9,9,1
38,4,2,5,4,8,1
27,1,1,1,4,1,1
36,21,6,81,138,0,3
30,25,6,106,125,19,1
24,20,5,22,119,18,6
43,23,6,70,115,0,0
32,22,6,108,110,172,6
39,15,4,7,81,0,5
47,22,6,112,114,352,0
34,25,6,33,94,24,4
55,21,5,2,98,0,0
19,21,5,18,98,51,4
16,6,2,15,28,17,4
41,23,6,66,92,95,2
37,16,4,45,89,54,3
18,12,3,2,79,6,3
34,19,5,7,78,23,2
32,20,6,71,78,149,3
38,20,6,63,79,141,5
19,22,5,64,74,67,3
58,24,6,72,72,111,0
26,23,6,80,70,159,1
34,22,6,33,67,36,4
32,17,4,20,63,30,1
33,20,5,16,61,18,3
40,22,6,60,65,227,3
29,18,5,43,44,55,3
28,18,5,50,58,10,1
28,5,2,7,45,1,2
23,18,6,10,56,14,0
46,17,5,5,41,4,2
26,4,2,3,22,1,4
25,16,6,38,46,107,6
17,20,5,39,40,128,2
26,17,4,9,34,2,1
37,18,5,8,37,1,1
43,19,5,52,38,98,8
54,12,5,18,24,74,0
21,12,4,6,27,7,1
42,15,5,9,33,15,2
18,15,5,25,31,76,1
47,15,6,26,30,1,0
26,11,4,7,27,12,2
27,6,2,4,26,1,1
33,11,4,25,27,40,2
35,13,5,4,26,4,5
32,13,5,49,27,103,3
25,9,4,3,17,2,0
31,11,5,24,21,71,2
26,11,5,20,21,35,2
37,9,4,18,20,18,1
29,10,5,36,19,42,7
34,9,4,9,18,24,1
36,9,4,18,18,50,1
47,9,4,9,18,41,2
29,6,4,8,15,0,1
21,5,5,6,16,6,1
24,8,5,8,16,22,2
24,14,4,14,19,30,2
24,10,3,1,11,8,1
21,10,5,2,9,28,1
22,7,3,3,6,3,1
30,8,2,41,197,41,1
30,9,2,1,185,0,1
53,24,6,98,177,186,1
47,24,6,166,171,181,5
26,21,5,18,142,332,7
50,26,6,18,120,5,0
40,17,5,37,124,123,5
43,19,5,11,121,39,5
50,24,6,123,123,329,4
25,12,3,1,79,22,7
23,17,4,1,116,0,2
43,15,4,93,88,0,4
31,26,6,74,104,76,1
45,26,6,108,104,379,6
29,13,4,8,91,12,3
47,20,6,53,69,116,4
45,19,5,89,83,170,0
32,20,6,83,82,258,5
51,20,6,126,81,188,0
30,21,5,9,71,80,3
23,21,6,79,63,168,3
32,20,6,67,70,191,0
42,19,5,56,59,114,3
26,19,5,45,58,157,3
39,20,6,55,59,188,4
49,19,6,100,56,215,3
29,8,2,6,42,8,4
18,17,5,20,54,169,3
25,18,6,28,53,204,3
33,17,5,35,52,185,2
50,7,3,1,46,0,2
39,14,5,34,45,15,3
28,18,5,18,43,51,0
40,21,6,40,41,42,2
23,17,5,16,34,34,1
29,6,2,2,33,0,2
30,17,5,24,57,116,2
48,16,5,29,32,117,2
27,15,5,25,31,104,0
45,11,4,1,30,0,1
57,14,5,29,28,3,0
32,15,6,29,30,1,1
26,14,5,5,30,21,3
39,8,3,4,29,6,7
51,13,5,21,26,0,0
28,8,3,2,26,8,2
21,11,5,26,22,76,2
23,9,4,4,20,3,0
48,10,5,21,21,26,1
46,11,5,7,21,0,1
24,9,4,19,17,60,2
19,5,3,3,14,6,1
22,13,4,13,13,8,2
18,10,3,10,12,8,1
32,7,3,1,7,0,1
49,8,4,6,7,24,1
45,8,4,8,6,21,3
40,21,5,3,103,292,6
33,9,2,4,46,4,0
28,15,4,43,99,58,1
46,20,6,74,106,157,5
48,25,6,91,101,14,5
23,25,6,87,103,220,9
48,24,6,93,99,230,4
42,22,6,88,90,250,4
27,6,2,4,68,2,4
55,18,5,50,74,80,0
58,17,5,59,77,36,0
34,18,5,61,69,199,4
23,17,5,7,79,188,4
42,18,6,16,74,0,0
34,17,5,40,73,8,3
32,24,6,18,126,22,2
35,19,5,47,65,94,2
45,19,5,32,61,0,4
32,21,6,1,64,0,0
46,19,6,53,54,54,6
51,17,5,64,53,22,9
31,10,4,23,58,64,0
37,13,4,1,46,0,1
51,17,5,39,48,121,1
27,15,5,7,46,26,2
28,20,5,33,81,16,3
34,21,6,69,42,124,2
22,21,6,43,42,145,1
33,21,6,43,41,41,1
36,20,5,38,39,114,2
42,20,5,37,39,109,2
34,19,5,35,38,82,2
37,19,6,40,37,110,1
35,17,5,18,34,65,2
49,16,5,16,23,0,1
26,16,5,32,33,121,1
31,15,5,22,31,65,5
24,15,6,13,29,8,0
37,15,6,26,30,118,1
51,15,6,28,30,72,4
33,10,4,1,30,0,1
33,13,5,24,29,15,0
33,14,5,30,28,95,2
31,10,5,14,22,42,2
32,12,6,1,0,0,0
41,9,4,10,17,19,1
41,8,5,1,16,14,2
26,8,2,3,13,6,1
23,8,2,5,7,5,1
20,10,3,8,11,26,1
39,9,4,3,9,4,1
17,10,5,13,9,19,1
27,9,4,5,8,19,1
25,20,5,89,155,148,7
44,25,6,118,157,142,6
44,17,4,9,121,0,5
43,23,6,114,150,124,3
47,24,6,145,146,398,0
24,22,6,139,137,243,6
29,25,6,128,125,146,0
40,23,6,111,112,103,0
24,10,3,10,33,13,5
28,21,6,70,119,195,3
30,23,6,82,113,0,3
51,16,4,49,44,62,2
34,21,6,84,109,165,4
78,15,4,25,62,25,0
29,22,6,28,101,0,8
31,21,5,14,0,186,2
43,12,4,55,58,4,0
30,13,3,35,82,0,4
32,21,6,83,78,12,5
43,19,5,47,157,14,5
19,20,5,15,82,7,2
41,22,6,153,87,286,3
47,21,6,71,83,184,3
56,24,6,72,73,72,0
37,24,6,73,73,224,3
40,21,5,47,66,104,2
29,21,6,61,65,137,2
37,21,6,71,64,201,0
53,20,6,64,59,121,0
34,11,3,1,26,0,1
22,16,6,50,49,48,1
26,14,5,28,46,113,3
43,12,4,38,35,110,5
53,15,5,40,45,32,0
31,21,6,41,44,74,0
31,22,6,44,44,110,3
40,21,6,35,41,160,2
36,16,5,37,37,21,4
35,17,5,21,34,18,3
17,17,5,26,36,112,2
33,11,3,5,28,4,2
33,15,6,31,30,92,3
27,15,6,22,30,49,2
45,15,6,30,29,89,1
44,14,5,26,28,70,2
38,14,5,33,27,61,2
31,13,5,4,26,2,2
32,11,4,5,24,6,0
45,13,5,1,25,0,1
40,12,5,37,25,66,5
39,12,6,23,22,91,1
48,7,3,1,17,0,1
32,5,2,2,18,1,2
25,3,2,1,18,0,2
32,9,4,6,17,16,1
24,7,5,5,14,43,2
27,6,4,9,13,4,2
21,9,4,9,12,7,2
24,9,3,9,9,25,1
42,11,3,3,10,9,1
40,6,6,1,7,0,1
30,6,2,1,36,0,1
36,16,4,10,111,19,7
15,23,5,85,131,144,6
25,23,6,5,0,18,0
54,22,5,99,133,73,0
30,24,6,79,123,419,6
58,23,6,102,119,49,1
40,21,6,87,105,81,1
44,22,6,111,108,391,7
45,13,5,37,38,44,1
47,25,6,52,101,72,5
39,21,6,86,90,309,4
50,18,5,91,89,97,8
30,18,6,63,76,250,3
37,19,6,74,75,132,4
26,19,6,80,75,157,5
40,24,6,89,73,156,4
40,24,6,217,72,275,7
46,22,6,1,68,98,3
46,20,6,72,61,192,3
45,20,6,52,60,85,7
32,10,4,17,50,2,1
23,16,6,48,49,130,1
18,16,6,50,49,168,7
37,18,5,23,40,1,2
25,12,3,20,39,0,1
37,17,5,147,34,112,7
24,16,5,24,31,18,2
44,16,5,32,31,110,8
28,13,4,22,30,21,3
37,15,6,20,30,80,1
27,10,4,19,0,18,1
32,13,5,12,24,18,1
41,13,5,11,26,21,1
45,13,5,17,26,12,0
29,9,4,15,22,25,2
32,13,5,23,25,23,1
23,12,6,124,23,51,1
32,12,6,17,23,71,2
49,10,5,8,20,22,1
41,6,4,9,20,27,2
28,8,4,4,18,3,2
52,9,4,23,19,47,0
29,14,4,24,13,49,0
35,14,4,12,13,46,2
36,14,4,15,13,27,1
42,9,3,1,0,0,0
43,11,3,10,10,8,1
40,10,5,12,9,14,1
25,3,3,4,5,1,0
32,18,4,2,0,1,0
46,24,6,87,169,6,7
38,10,2,17,73,24,2
32,24,6,255,140,204,5
31,17,5,42,109,140,5
44,26,6,131,129,475,1
30,24,6,174,121,228,5
49,22,6,63,118,0,1
45,11,3,36,120,153,5
21,8,3,18,42,13,1
32,22,6,97,112,107,1
55,17,5,7,106,19,0
52,26,6,9,103,11,3
29,26,6,105,103,373,4
42,18,4,83,87,80,3
21,22,6,72,89,172,3
40,22,6,55,88,15,1
33,22,6,86,90,271,0
29,19,5,36,88,0,3
31,17,5,58,80,4,3
42,19,6,74,77,207,2
34,19,6,29,78,75,2
24,11,4,30,57,35,1
27,24,6,39,73,176,4
48,24,6,83,73,169,11
30,22,6,63,68,171,3
57,19,5,1,67,105,0
41,21,5,59,67,1,3
33,21,6,59,65,93,1
37,21,6,58,64,135,3
44,15,4,3,62,2,3
30,15,4,5,41,1,1
46,20,6,55,61,118,4
37,18,6,55,55,68,3
31,16,5,12,51,3,1
34,16,6,47,50,49,0
54,16,6,65,48,109,2
50,22,6,39,45,5,2
23,19,5,3,41,0,2
22,6,1,2,36,5,1
34,19,5,42,38,55,2
39,18,6,31,0,100,2
47,16,5,39,32,112,2
56,13,5,41,26,15,0
51,12,5,12,1,0,0
36,15,6,47,30,112,2
43,14,5,27,28,44,2
18,13,5,23,26,73,1
54,12,5,23,24,79,0
32,23,6,42,115,322,4
58,21,6,105,111,255,0
30,8,2,38,35,4,0
29,18,4,12,87,39,7
16,5,2,5,68,13,0
48,20,6,1,75,0,0
52,22,6,67,67,75,0
44,19,5,55,61,7,3
24,19,5,32,61,56,2
34,17,5,63,57,164,3
49,9,3,12,52,0,0
34,17,5,2,52,139,2
35,13,4,26,52,19,1
55,9,3,11,50,59,0
35,16,6,112,29,162,3
40,22,6,17,43,137,8
44,19,5,35,40,70,3
34,17,4,10,39,8,1
29,11,3,2,39,11,1
52,15,5,9,37,77,2
48,18,6,27,37,10,2
34,18,6,56,36,111,2
37,16,5,14,33,83,2
29,14,5,35,32,87,2
22,12,4,25,19,4,1
26,15,6,22,30,65,2
37,14,5,10,30,0,2
16,13,5,19,25,13,1
29,12,5,6,27,4,1
23,12,5,44,28,82,2
54,12,5,36,24,10,1
35,12,5,23,24,4,3
19,8,3,9,25,28,2
48,13,5,27,28,45,4
47,11,5,13,21,0,2
46,10,5,3,20,61,1
31,10,5,18,19,44,1
32,10,5,19,19,2,2
24,8,4,12,15,37,2
24,11,3,5,11,0,0
40,13,4,12,12,11,1
16,7,3,7,6,24,1
16,6,3,3,5,5,1
34,11,5,15,21,52,0
27,11,5,30,0,5,6
23,9,4,18,21,19,1
47,7,3,8,20,2,0
25,7,3,2,17,0,3
33,13,4,6,6,12,2
18,13,4,5,12,36,2
53,8,2,2,10,1,1
37,9,4,9,9,17,1
27,10,5,6,8,27,0
49,9,4,4,8,28,0
43,7,3,4,6,17,1
45,16,5,269,494,295,2
24,3,1,12,49,3,1
27,27,6,518,541,1533,20
50,28,6,417,660,77,0
29,21,5,123,296,439,11
45,17,4,6,86,1,0
60,17,4,163,336,48,0
58,24,5,150,470,315,0
36,26,6,58,398,45,0
47,29,6,443,438,275,15
43,15,4,3,324,1,11
26,8,3,30,413,135,3
46,25,5,189,393,0,0
35,11,3,96,202,97,5
43,9,2,31,354,145,6
35,18,4,24,376,60,5
69,28,6,326,397,182,0
62,27,6,441,337,7,0
39,19,4,68,296,70,13
50,27,6,331,332,185,15
48,8,2,10,307,70,3
34,17,4,10,220,28,11
28,13,4,116,156,0,13
48,13,3,97,277,86,5
49,28,6,325,599,176,0
31,16,4,54,301,45,9
54,18,4,2,260,0,0
29,14,3,13,222,19,13
34,18,4,39,231,13,2
40,23,5,37,287,104,0
26,27,6,413,301,1048,7
55,26,6,238,300,421,0
44,15,4,104,193,343,0
50,20,4,193,228,1,0
61,23,5,53,269,61,0
43,27,6,113,270,1019,0
35,12,3,3,172,0,1
23,23,6,84,252,194,10
43,10,5,88,51,121,0
38,28,6,7,251,32,2
34,19,5,30,194,22,6
30,26,6,196,221,200,0
20,23,5,33,296,40,6
26,23,6,49,196,36,5
49,24,6,236,196,200,5
46,24,5,182,10,3,12
24,23,5,39,173,48,9
39,25,6,56,150,172,6
49,16,4,65,135,234,7
45,23,5,112,129,356,4
41,24,6,109,121,1,1
41,22,6,87,113,2,0
34,20,5,1,117,0,0
39,22,6,2,111,3,1
34,22,6,102,117,297,6
32,19,5,36,110,159,5
39,23,6,104,99,199,4
47,17,4,3,92,25,4
42,22,6,93,90,225,10
25,22,6,97,89,294,3
42,13,4,10,34,22,0
36,25,6,77,74,174,3
44,23,6,51,70,123,4
20,22,6,60,67,98,1
32,7,2,9,47,1,6
19,20,6,36,65,110,3
47,21,6,22,64,64,3
34,18,5,52,54,43,2
24,15,5,19,52,72,0
53,18,6,26,53,59,0
44,17,6,57,0,67,0
43,16,6,45,46,38,4
22,20,5,15,45,36,2
35,20,5,10,41,41,2
45,21,6,44,41,117,2
52,20,5,36,41,52,2
30,14,4,13,38,5,1
21,18,6,34,36,91,2
26,18,6,2,35,0,0
27,7,3,12,13,22,0
26,12,4,19,33,20,1
22,7,2,6,29,17,1
35,16,5,36,31,85,2
51,14,5,27,19,0,0
29,15,6,25,30,91,2
49,14,5,37,28,64,2
31,11,4,17,26,9,3
47,11,5,23,22,90,2
22,9,4,12,30,58,2
36,6,3,3,22,1,1
36,5,2,1,17,0,1
48,14,4,15,13,47,2
26,8,2,4,8,18,2
22,9,4,8,9,1,1
37,13,3,16,110,0,4
43,22,6,74,166,137,6
34,24,5,58,167,139,6
27,26,6,23,160,4,1
38,23,5,102,158,163,1
20,9,2,42,156,7,8
25,19,5,24,133,29,1
56,24,6,125,128,130,0
20,19,5,78,109,105,3
54,19,5,4,117,5,1
34,20,5,3,116,0,1
39,17,5,1,86,1,3
44,23,5,47,103,84,5
34,23,5,81,102,65,3
35,25,6,74,99,103,4
37,9,3,2,70,0,3
36,19,6,77,77,284,5
24,24,6,65,77,85,2
53,24,6,87,74,173,0
34,24,6,69,71,131,3
26,21,5,33,68,136,2
24,23,6,10,68,221,0
29,14,3,1,9,0,0
42,4,2,1,25,0,0
33,20,6,35,111,7,1
31,16,4,43,53,4,3
39,18,5,50,59,175,3
34,19,5,59,55,104,0
17,19,5,14,59,132,2
27,15,5,41,42,42,1
37,17,5,51,54,13,3
31,17,5,56,50,170,3
30,12,4,41,37,60,17
46,19,5,10,37,31,3
41,16,5,37,37,8,4
43,17,5,49,33,39,3
38,17,5,31,34,96,2
55,17,5,35,33,115,0
38,16,5,37,32,95,0
46,15,5,24,31,9,2
54,16,5,3,31,77,1
23,15,5,20,31,109,2
18,15,5,21,31,34,2
50,14,4,46,16,69,2
38,14,5,2,29,2,2
44,15,6,30,29,98,2
29,12,5,19,28,6,2
22,13,6,3,28,8,2
35,14,5,1,26,0,1
21,13,5,2,26,40,2
19,10,4,20,26,36,2
33,11,5,26,21,69,2
32,8,4,3,19,13,2
15,5,2,9,14,20,1
26,8,5,17,15,4,0
51,12,4,17,12,32,1
45,10,3,11,10,24,1
49,11,3,10,10,35,1
45,6,2,1,10,2,1
29,7,3,7,6,4,1
15,6,3,3,7,5,0
53,21,5,497,669,0,0
42,8,4,34,39,13,2
29,10,3,24,229,3,8
40,17,4,364,465,713,12
33,3,2,8,8,1,1
39,6,2,3,301,1,1
26,14,3,143,216,44,7
36,6,2,1,0,0,0
56,24,5,462,576,88,0
32,18,4,30,381,9,10
38,22,5,234,522,118,16
48,20,5,409,572,40,7
51,20,5,0,30,37,0
35,13,3,46,510,17,9
59,14,5,1,0,0,0
46,11,3,123,357,100,7
55,25,6,429,452,985,16
48,28,6,650,880,24,18
